reference_index,net_profit,num_of_trade,code,std_ratio_thres,sma_len,sma_dir,candle_dir,candle_len,cycle,sl,tp
15009,-5729.04,62,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,below,negative,4,10,2,5
2025,-5729.2,194,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,below,negative,1,10,2,5
19004,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,negative,4,20,1,10
18956,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,negative,4,20,1,10
19388,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,negative,4,20,1,10
18980,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,negative,4,20,1,10
19172,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,negative,4,20,1,10
19196,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,negative,4,20,1,10
19436,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,negative,4,20,1,10
19220,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,negative,4,20,1,10
19412,-5729.54,108,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,negative,4,20,1,10
14143,-5733.71,153,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,1,15,1,5
14796,-5735.08,126,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,10,1,7
10025,-5737.04,245,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,below,negative,1,20,2,7
8663,-5740.07,144,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,above,positive,2,20,2,10
14795,-5740.1,122,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,20,2,5
18674,-5744.17,107,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,below,negative,2,20,1,3
18042,-5750.64,127,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,below,negative,1,10,1,10
10469,-5750.98,103,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,2,20,2,3
19106,-5753.78,60,GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,below,negative,4,20,1,3
19322,-5755.91,55,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,below,negative,4,20,1,3
14601,-5757.35,56,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,2,10,2,5
13955,-5760.0,58,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,1,20,2,5
14797,-5763.08,125,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,15,1,7
15429,-5763.96,91,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,below,negative,4,10,2,10
14790,-5764.49,127,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,10,1,5
19094,-5765.5,81,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,4,20,1,7
9817,-5765.86,127,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,1,15,1,3
14806,-5769.45,119,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,15,2,10
18653,-5769.98,172,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,negative,2,20,2,3
15021,-5770.81,62,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,below,negative,4,10,2,10
10228,-5771.95,264,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,below,negative,1,15,2,3
13934,-5771.98,157,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,1,20,1,7
9816,-5780.96,127,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,1,10,1,3
14149,-5781.57,150,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,1,15,1,7
18649,-5782.52,184,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,negative,2,15,1,3
15257,-5783.1,34,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,4,20,2,7
18450,-5785.64,197,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,2,10,1,10
14154,-5790.48,152,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,1,10,1,10
18038,-5802.74,127,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,below,negative,1,20,1,7
14150,-5810.91,150,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,1,20,1,7
19150,-5816.7,26,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,negative,4,15,2,10
14607,-5820.56,56,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,2,10,2,7
10116,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,negative,1,10,1,7
10356,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,whatever,negative,1,10,1,7
9924,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,whatever,negative,1,10,1,7
10140,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,whatever,negative,1,10,1,7
10308,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,whatever,negative,1,10,1,7
9876,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,whatever,negative,1,10,1,7
10332,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,negative,1,10,1,7
9900,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,whatever,negative,1,10,1,7
10092,-5825.57,533,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,negative,1,10,1,7
19328,-5829.48,55,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,below,negative,4,20,1,5
6351,-5837.81,209,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,below,negative,1,10,2,7
9792,-5841.94,362,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,1,10,1,3
10026,-5843.42,305,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,below,negative,1,10,1,10
13696,-5848.97,335,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,below,negative,1,15,2,7
10468,-5851.09,103,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,2,15,2,3
2115,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,negative,1,10,2,3
2307,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,negative,1,10,2,3
2091,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,negative,1,10,2,3
2571,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,negative,1,10,2,3
2331,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,negative,1,10,2,3
2547,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,negative,1,10,2,3
2523,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,negative,1,10,2,3
2355,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,negative,1,10,2,3
2139,-5853.48,281,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,negative,1,10,2,3
4091,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,positive,1,20,2,5
4283,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,positive,1,20,2,5
4499,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,positive,1,20,2,5
4259,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,positive,1,20,2,5
4307,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,positive,1,20,2,5
4475,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,positive,1,20,2,5
4043,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,positive,1,20,2,5
4067,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,positive,1,20,2,5
4523,-5854.45,323,GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,positive,1,20,2,5
6574,-5862.16,139,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,below,negative,2,15,2,10
2241,-5863.62,180,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,below,negative,1,10,2,5
15233,-5863.9,68,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,4,20,2,7
14582,-5866.26,135,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,2,20,1,7
14791,-5868.37,127,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,15,1,5
8403,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,whatever,positive,1,10,2,3
8379,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,positive,1,10,2,3
8187,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,whatever,positive,1,10,2,3
8163,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,positive,1,10,2,3
7923,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,whatever,positive,1,10,2,3
7971,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,whatever,positive,1,10,2,3
8355,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,whatever,positive,1,10,2,3
8139,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,positive,1,10,2,3
7947,-5875.18,565,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,whatever,positive,1,10,2,3
10253,-5889.35,130,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,below,negative,1,20,2,3
18650,-5891.72,183,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,negative,2,20,1,3
15263,-5892.76,34,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,4,20,2,10
14894,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,negative,2,20,1,7
14414,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,negative,2,20,1,7
14654,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,negative,2,20,1,7
14438,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,negative,2,20,1,7
14462,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,negative,2,20,1,7
14870,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,negative,2,20,1,7
14678,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,negative,2,20,1,7
14630,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,negative,2,20,1,7
14846,-5899.95,400,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,negative,2,20,1,7
4751,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,positive,2,20,2,10
4967,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,positive,2,20,2,10
5159,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,positive,2,20,2,10
4703,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,positive,2,20,2,10
5183,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,positive,2,20,2,10
4943,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,positive,2,20,2,10
4919,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,positive,2,20,2,10
5135,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,positive,2,20,2,10
4727,-5903.01,178,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,positive,2,20,2,10
15208,-5903.22,99,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,negative,4,15,2,7
10029,-5913.3,279,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,below,negative,1,10,2,10
10061,-5917.12,42,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,below,negative,1,20,2,3
9839,-5920.26,114,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,1,20,2,10
13933,-5920.35,159,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,1,15,1,7
18031,-5920.69,127,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,below,negative,1,15,1,5
13688,-5921.02,384,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,below,negative,1,20,1,5
18452,-5921.56,186,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,2,20,1,10
2253,-5923.16,178,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,below,negative,1,10,2,10
18434,-5924.8,211,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,2,20,1,3
9825,-5925.86,124,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,1,10,2,5
10043,-5926.95,124,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,below,negative,1,20,2,5
5940,-5928.61,121,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,below,negative,1,10,1,7
14613,-5929.24,56,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,2,10,2,10
19151,-5931.56,26,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,negative,4,20,2,10
18234,-5935.03,223,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,below,negative,2,10,1,10
6144,-5935.4,132,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,below,negative,1,10,1,3
15017,-5938.88,61,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,below,negative,4,20,2,7
7994,-5942.73,296,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,above,positive,1,20,1,3
6565,-5945.51,151,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,below,negative,2,15,1,7
14792,-5953.62,126,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,20,1,5
14807,-5957.83,119,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,20,2,10
7781,-5960.79,295,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,above,positive,1,20,2,3
10086,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,negative,1,10,1,5
10350,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,whatever,negative,1,10,1,5
10134,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,whatever,negative,1,10,1,5
9894,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,whatever,negative,1,10,1,5
10110,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,negative,1,10,1,5
10302,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,whatever,negative,1,10,1,5
10326,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,negative,1,10,1,5
9918,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,whatever,negative,1,10,1,5
9870,-5964.65,565,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,whatever,negative,1,10,1,5
6158,-5965.28,122,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,below,negative,1,20,1,7
15016,-5965.48,61,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,below,negative,4,15,2,7
15209,-5966.5,99,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,negative,4,20,2,7
18433,-5967.35,212,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,2,15,1,3
18233,-5975.26,193,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,below,negative,2,20,2,7
10485,-5975.71,102,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,2,10,2,10
15437,-5976.55,67,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,4,20,2,3
14351,-5976.68,235,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,below,negative,2,20,2,10
18445,-5980.11,193,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,2,15,1,7
9793,-5985.75,356,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,1,15,1,3
18019,-5987.49,255,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,negative,1,15,1,10
9818,-5989.26,126,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,1,20,1,3
15214,-5990.0,98,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,below,negative,4,15,2,10
13776,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,negative,1,10,1,3
13800,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,negative,1,10,1,3
13752,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,negative,1,10,1,3
14184,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,negative,1,10,1,3
13992,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,negative,1,10,1,3
14016,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,negative,1,10,1,3
13968,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,negative,1,10,1,3
14208,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,negative,1,10,1,3
14232,-5990.81,783,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,negative,1,10,1,3
4559,-5993.12,125,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,above,positive,2,20,2,10
6156,-5993.69,130,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,below,negative,1,10,1,7
14609,-5994.7,55,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,2,20,2,7
12100,-5995.69,296,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,above,positive,1,15,2,3
2247,-6001.92,178,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,below,negative,1,10,2,7
17800,-6003.59,261,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,1,15,2,7
14800,-6011.59,119,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,2,15,2,7
10011,-6011.74,300,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,below,negative,1,10,2,3
12103,-6015.62,299,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,above,positive,1,15,1,5
10096,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,negative,1,15,2,7
10120,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,negative,1,15,2,7
10360,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,whatever,negative,1,15,2,7
10336,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,negative,1,15,2,7
9928,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,whatever,negative,1,15,2,7
9880,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,whatever,negative,1,15,2,7
10312,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,whatever,negative,1,15,2,7
9904,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,whatever,negative,1,15,2,7
10144,-6020.2,429,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,whatever,negative,1,15,2,7
2361,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,negative,1,10,2,5
2553,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,negative,1,10,2,5
2529,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,negative,1,10,2,5
2337,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,negative,1,10,2,5
2313,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,negative,1,10,2,5
2097,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,negative,1,10,2,5
2121,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,negative,1,10,2,5
2577,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,negative,1,10,2,5
2145,-6023.39,268,GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,negative,1,10,2,5
5941,-6023.86,114,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,below,negative,1,15,1,7
10976,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,negative,2,20,1,5
11000,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,whatever,negative,2,20,1,5
10784,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,whatever,negative,2,20,1,5
10520,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,whatever,negative,2,20,1,5
10760,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,negative,2,20,1,5
10952,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,whatever,negative,2,20,1,5
10544,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,whatever,negative,2,20,1,5
10736,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,negative,2,20,1,5
10568,-6032.38,309,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,whatever,negative,2,20,1,5
7783,-6032.66,303,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,above,positive,1,15,1,5
18438,-6035.36,204,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,2,10,1,5
9797,-6035.67,311,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,1,20,2,3
14574,-6038.8,137,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,2,10,1,5
17806,-6040.39,257,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,1,15,2,10
18235,-6045.44,213,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,below,negative,2,15,1,10
15435,-6046.04,67,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,4,10,2,3
19100,-6047.78,80,GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,below,negative,4,20,1,10
12112,-6055.81,249,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,above,positive,1,15,2,7
9794,-6056.0,355,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,below,negative,1,20,1,3
9829,-6062.09,122,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,negative,1,15,1,7
18231,-6062.6,213,GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,below,negative,2,10,2,7
18032,-6065.02,127,GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,below,negative,1,20,1,5
18020,-6079.23,250,GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,below,negative,1,20,1,10
10251,-6080.22,133,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,below,negative,1,10,2,3
13953,-6081.68,59,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,1,10,2,5
5950,-6083.87,109,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,below,negative,1,15,2,10
2235,-6085.25,182,GN01_market_price_usd_ohlc_4h_BTC,1.0,15,below,negative,1,10,2,3
14581,-6087.25,137,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,2,15,1,7
10015,-6089.11,304,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,below,negative,1,15,1,5
14614,-6091.91,56,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,negative,2,15,2,10
14575,-6093.84,137,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,2,15,1,5
6771,-6095.83,147,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,below,negative,2,10,2,3
15436,-6096.79,67,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,below,negative,4,15,2,3
4697,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,positive,2,20,2,7
4745,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,positive,2,20,2,7
4913,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,positive,2,20,2,7
4721,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,positive,2,20,2,7
5177,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,positive,2,20,2,7
4937,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,positive,2,20,2,7
4961,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,positive,2,20,2,7
5129,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,positive,2,20,2,7
5153,-6100.53,186,GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,positive,2,20,2,7
14874,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,negative,2,10,1,10
14682,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,negative,2,10,1,10
14850,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,negative,2,10,1,10
14466,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,negative,2,10,1,10
14442,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,negative,2,10,1,10
14634,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,negative,2,10,1,10
14418,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,negative,2,10,1,10
14658,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,negative,2,10,1,10
14898,-6102.05,406,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,negative,2,10,1,10
8196,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,whatever,positive,1,10,1,7
7932,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,1.0,10,whatever,positive,1,10,1,7
7956,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,whatever,positive,1,10,1,7
8148,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,positive,1,10,1,7
8412,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,whatever,positive,1,10,1,7
8388,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,positive,1,10,1,7
8364,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,1.0,20,whatever,positive,1,10,1,7
8172,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,positive,1,10,1,7
7980,-6106.77,547,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,whatever,positive,1,10,1,7
14576,-6108.14,136,GN04_market_price_usd_ohlc_4h_SUI,2.0,15,below,negative,2,20,1,5
8164,-6116.83,542,GN03_market_price_usd_ohlc_4h_SOL,2.0,15,whatever,positive,1,15,2,3
8140,-6116.83,542,GN03_market_price_usd_ohlc_4h_SOL,1.0,15,whatever,positive,1,15,2,3
8380,-6116.83,542,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,whatever,positive,1,15,2,3
